Manufacturer,Channel,Date,SOM,SOM_hat,SOM mae,Sales,Sales_pred,Sales MAPE,Units,units_pred,units MAPE,forecast_month
DINANT,TRADITIONAL,2022-06-01,9.4,10.01,0.61,15218.96,16006.1,5.17,12615.19,13228.18,4.86,May 2022
DINANT,TRADITIONAL,2022-07-01,9.1,9.64,0.54,14803.16,15788.56,6.66,11986.47,13048.4,8.86,May 2022
DINANT,TRADITIONAL,2022-08-01,8.98,9.56,0.58,15431.5,15686.57,1.65,12011.17,13181.99,9.75,May 2022
DINANT,TRADITIONAL,2022-09-01,9.32,9.38,0.06,16796.25,15363.57,8.53,12440.13,12802.98,2.92,May 2022
DINANT,TRADITIONAL,2022-10-01,9.07,9.38,0.31,16207.03,15456.83,4.63,11408.82,12880.69,12.9,May 2022
DINANT,TRADITIONAL,2022-11-01,9.72,9.34,0.38,16747.74,15904.75,5.03,11682.43,13253.96,13.45,May 2022
DINANT,TRADITIONAL,2022-12-01,9.3,9.22,0.08,17723.97,16241.18,8.37,12027.07,13422.46,11.6,May 2022
DINANT,TRADITIONAL,2023-01-01,10.26,9.08,1.18,18778.63,16482.37,12.23,12952.95,13621.8,5.16,May 2022
DINANT,TRADITIONAL,2023-02-01,10.75,9.22,1.53,18854.32,16032.55,14.97,13345.6,13360.46,0.11,May 2022
DINANT,TRADITIONAL,2023-03-01,10.62,8.91,1.71,19448.7,16173.58,16.84,13761.13,13477.98,2.06,May 2022
DINANT,TRADITIONAL,2023-04-01,,9.21,,,16526.3,,,13771.92,,May 2022
DINANT,TRADITIONAL,2023-05-01,,9.23,,,16741.89,,,14068.82,,May 2022
KELLOGGS,OT,2022-06-01,11.2,14.43,3.23,3875.76,4965.64,28.12,303.91,375.9,23.69,May 2022
KELLOGGS,OT,2022-07-01,10.81,13.77,2.96,4170.54,5041.4,20.88,323.77,375.94,16.11,May 2022
KELLOGGS,OT,2022-08-01,10.31,14.27,3.96,3830.11,5259.63,37.32,316.6,398.76,25.95,May 2022
KELLOGGS,OT,2022-09-01,9.35,13.48,4.13,3388.61,4795.9,41.53,273.3,363.6,33.04,May 2022
KELLOGGS,OT,2022-10-01,9.04,15.11,6.07,3412.74,5363.31,57.16,256.5,395.52,54.2,May 2022
KELLOGGS,OT,2022-11-01,10.35,13.48,3.13,3826.0,4824.55,26.1,266.11,349.6,31.38,May 2022
KELLOGGS,OT,2022-12-01,10.61,15.21,4.6,5983.97,7323.73,22.39,390.96,506.83,29.64,May 2022
KELLOGGS,OT,2023-01-01,9.77,13.52,3.75,4844.62,6092.46,25.76,346.73,451.29,30.16,May 2022
KELLOGGS,OT,2023-02-01,10.31,13.99,3.68,3791.52,4442.72,17.18,289.53,362.38,25.16,May 2022
KELLOGGS,OT,2023-03-01,9.42,12.94,3.52,3896.86,4703.0,20.69,270.98,357.91,32.08,May 2022
KELLOGGS,OT,2023-04-01,,14.53,,,5928.21,,,433.03,,May 2022
KELLOGGS,OT,2023-05-01,,15.64,,,5443.35,,,401.13,,May 2022
KELLOGGS,TRADITIONAL,2022-06-01,1.05,1.35,0.3,1697.43,2161.14,27.32,262.84,323.52,23.09,May 2022
KELLOGGS,TRADITIONAL,2022-07-01,0.97,1.29,0.32,1575.76,2109.54,33.87,245.69,320.11,30.29,May 2022
KELLOGGS,TRADITIONAL,2022-08-01,1.05,1.22,0.17,1797.64,1993.95,10.92,289.4,304.42,5.19,May 2022
KELLOGGS,TRADITIONAL,2022-09-01,1.04,1.29,0.25,1878.98,2106.67,12.12,300.12,310.26,3.38,May 2022
KELLOGGS,TRADITIONAL,2022-10-01,0.99,1.18,0.19,1765.66,1945.21,10.17,290.8,299.26,2.91,May 2022
KELLOGGS,TRADITIONAL,2022-11-01,0.88,1.24,0.36,1524.77,2102.94,37.92,255.33,321.55,25.94,May 2022
KELLOGGS,TRADITIONAL,2022-12-01,0.95,1.28,0.33,1803.3,2250.53,24.8,311.5,346.24,11.15,May 2022
KELLOGGS,TRADITIONAL,2023-01-01,1.29,1.09,0.2,2356.51,1975.41,16.17,352.19,289.23,17.88,May 2022
KELLOGGS,TRADITIONAL,2023-02-01,1.08,1.16,0.08,1895.91,2008.33,5.93,314.75,285.68,9.24,May 2022
KELLOGGS,TRADITIONAL,2023-03-01,1.0,1.13,0.13,1828.29,2050.26,12.14,290.81,305.1,4.91,May 2022
KELLOGGS,TRADITIONAL,2023-04-01,,1.23,,,2203.93,,,326.99,,May 2022
KELLOGGS,TRADITIONAL,2023-05-01,,1.18,,,2150.55,,,310.77,,May 2022
OTHERS,OT,2022-06-01,20.24,20.65,0.41,6999.75,7107.85,1.54,496.49,508.07,2.33,May 2022
OTHERS,OT,2022-07-01,19.7,20.37,0.67,7600.62,7458.64,1.87,544.13,541.27,0.53,May 2022
OTHERS,OT,2022-08-01,19.77,20.13,0.36,7341.51,7420.82,1.08,532.16,511.43,3.9,May 2022
OTHERS,OT,2022-09-01,19.32,20.16,0.84,7003.59,7172.29,2.41,484.28,494.64,2.14,May 2022
OTHERS,OT,2022-10-01,18.49,20.35,1.86,6982.54,7225.5,3.48,473.62,497.28,5.0,May 2022
OTHERS,OT,2022-11-01,18.19,20.57,2.38,6722.84,7360.07,9.48,461.98,514.69,11.41,May 2022
OTHERS,OT,2022-12-01,17.31,19.41,2.1,9760.1,9343.07,4.27,705.73,636.45,9.82,May 2022
OTHERS,OT,2023-01-01,19.65,20.01,0.36,9742.02,9020.01,7.41,734.65,614.02,16.42,May 2022
OTHERS,OT,2023-02-01,20.06,21.06,1.0,7375.99,6688.51,9.32,572.45,446.79,21.95,May 2022
OTHERS,OT,2023-03-01,18.93,20.6,1.67,7830.51,7489.3,4.36,606.85,502.64,17.17,May 2022
OTHERS,OT,2023-04-01,,20.28,,,8273.28,,,546.81,,May 2022
OTHERS,OT,2023-05-01,,22.16,,,7711.84,,,509.71,,May 2022
OTHERS,TRADITIONAL,2022-06-01,4.65,5.5,0.85,7525.94,8795.53,16.87,8263.08,9457.56,14.46,May 2022
OTHERS,TRADITIONAL,2022-07-01,4.41,6.0,1.59,7177.76,9828.27,36.93,7604.32,9635.56,26.71,May 2022
OTHERS,TRADITIONAL,2022-08-01,4.71,6.56,1.85,8100.56,10763.48,32.87,8552.62,9610.25,12.37,May 2022
OTHERS,TRADITIONAL,2022-09-01,4.86,6.84,1.98,8752.22,11206.45,28.04,8848.19,9037.46,2.14,May 2022
OTHERS,TRADITIONAL,2022-10-01,4.53,7.44,2.91,8092.67,12255.08,51.43,7905.8,9284.15,17.43,May 2022
OTHERS,TRADITIONAL,2022-11-01,4.36,8.0,3.64,7510.34,13617.08,81.31,7415.19,9589.49,29.32,May 2022
OTHERS,TRADITIONAL,2022-12-01,4.47,8.17,3.7,8516.3,14388.52,68.95,7948.66,9282.91,16.79,May 2022
OTHERS,TRADITIONAL,2023-01-01,4.7,9.26,4.56,8593.29,16808.48,95.6,8154.39,10125.59,24.17,May 2022
OTHERS,TRADITIONAL,2023-02-01,5.0,9.86,4.86,8759.77,17142.19,95.69,8331.04,9576.64,14.95,May 2022
OTHERS,TRADITIONAL,2023-03-01,5.11,9.8,4.69,9360.37,17790.04,90.06,8608.93,9363.18,8.76,May 2022
OTHERS,TRADITIONAL,2023-04-01,,10.35,,,18571.9,,,8971.93,,May 2022
OTHERS,TRADITIONAL,2023-05-01,,10.34,,,18766.53,,,8415.48,,May 2022
PEPSICO,OT,2022-06-01,35.51,33.72,1.79,12284.26,11607.94,5.51,1184.13,1151.58,2.75,May 2022
PEPSICO,OT,2022-07-01,35.89,34.0,1.89,13846.69,12446.42,10.11,1317.71,1216.66,7.67,May 2022
PEPSICO,OT,2022-08-01,36.85,34.59,2.26,13682.96,12748.07,6.83,1324.36,1259.69,4.88,May 2022
PEPSICO,OT,2022-09-01,36.99,34.4,2.59,13408.63,12239.82,8.72,1380.07,1176.91,14.72,May 2022
PEPSICO,OT,2022-10-01,37.93,34.1,3.83,14327.76,12105.35,15.51,1499.55,1160.63,22.6,May 2022
PEPSICO,OT,2022-11-01,38.04,35.3,2.74,14059.63,12628.63,10.18,1497.06,1221.34,18.42,May 2022
PEPSICO,OT,2022-12-01,38.63,36.09,2.54,21778.8,17375.57,20.22,2158.1,1670.73,22.58,May 2022
PEPSICO,OT,2023-01-01,38.03,35.89,2.14,18850.7,16176.91,14.18,1871.6,1526.12,18.46,May 2022
PEPSICO,OT,2023-02-01,37.22,33.42,3.8,13689.66,10615.08,22.46,1422.61,1034.61,27.27,May 2022
PEPSICO,OT,2023-03-01,36.5,34.48,2.02,15099.19,12536.3,16.97,1510.26,1206.57,20.11,May 2022
PEPSICO,OT,2023-04-01,,33.31,,,13590.45,,,1299.28,,May 2022
PEPSICO,OT,2023-05-01,,32.09,,,11168.91,,,1070.84,,May 2022
PEPSICO,TRADITIONAL,2022-06-01,53.36,51.6,1.76,86376.12,82483.94,4.51,55140.12,53911.07,2.23,May 2022
PEPSICO,TRADITIONAL,2022-07-01,54.0,51.23,2.77,87798.84,83902.74,4.44,54556.08,54838.39,0.52,May 2022
PEPSICO,TRADITIONAL,2022-08-01,54.58,50.27,4.31,93780.65,82441.8,12.09,56456.04,53883.53,4.56,May 2022
PEPSICO,TRADITIONAL,2022-09-01,52.91,49.64,3.27,95349.73,81325.35,14.71,56107.4,52467.97,6.49,May 2022
PEPSICO,TRADITIONAL,2022-10-01,53.12,49.72,3.4,94892.71,81926.14,13.66,54689.89,52855.57,3.35,May 2022
PEPSICO,TRADITIONAL,2022-11-01,52.67,49.87,2.8,90751.98,84907.0,6.44,51670.33,54778.71,6.02,May 2022
PEPSICO,TRADITIONAL,2022-12-01,53.34,48.92,4.42,101686.33,86202.88,15.23,54689.69,55258.26,1.04,May 2022
PEPSICO,TRADITIONAL,2023-01-01,52.87,48.88,3.99,96734.39,88720.2,8.28,51107.1,56152.02,9.87,May 2022
PEPSICO,TRADITIONAL,2023-02-01,52.32,48.93,3.39,91729.56,85070.06,7.26,48790.0,53841.81,10.35,May 2022
PEPSICO,TRADITIONAL,2023-03-01,52.25,48.65,3.6,95716.33,88346.88,7.7,50158.38,56632.62,12.91,May 2022
PEPSICO,TRADITIONAL,2023-04-01,,48.33,,,86703.32,,,55225.04,,May 2022
PEPSICO,TRADITIONAL,2023-05-01,,48.23,,,87524.07,,,55747.82,,May 2022
SEÑORIAL,OT,2022-06-01,8.08,7.47,0.61,2793.99,2572.43,7.93,453.22,428.74,5.4,May 2022
SEÑORIAL,OT,2022-07-01,8.0,8.17,0.17,3085.37,2990.29,3.08,507.56,484.65,4.51,May 2022
SEÑORIAL,OT,2022-08-01,7.99,7.45,0.54,2965.84,2747.24,7.37,464.57,440.26,5.23,May 2022
SEÑORIAL,OT,2022-09-01,9.33,6.9,2.43,3381.55,2453.93,27.43,425.84,394.52,7.35,May 2022
SEÑORIAL,OT,2022-10-01,9.52,5.53,3.99,3597.03,1961.98,45.46,471.89,299.54,36.52,May 2022
SEÑORIAL,OT,2022-11-01,8.79,6.63,2.16,3247.52,2372.33,26.95,484.75,376.56,22.32,May 2022
SEÑORIAL,OT,2022-12-01,11.03,8.82,2.21,6220.39,4246.02,31.74,1057.59,720.89,31.84,May 2022
SEÑORIAL,OT,2023-01-01,9.73,8.37,1.36,4822.87,3771.74,21.79,739.17,630.73,14.67,May 2022
SEÑORIAL,OT,2023-02-01,8.95,6.05,2.9,3290.65,1921.61,41.6,471.38,307.46,34.77,May 2022
SEÑORIAL,OT,2023-03-01,11.02,7.13,3.89,4560.41,2591.26,43.18,621.6,426.9,31.32,May 2022
SEÑORIAL,OT,2023-04-01,,7.34,,,2992.89,,,485.86,,May 2022
SEÑORIAL,OT,2023-05-01,,4.62,,,1608.87,,,252.57,,May 2022
SEÑORIAL,TRADITIONAL,2022-06-01,12.84,11.73,1.11,20783.04,18749.18,9.79,20648.32,18563.55,10.1,May 2022
SEÑORIAL,TRADITIONAL,2022-07-01,12.71,11.9,0.81,20664.38,19487.97,5.69,20760.62,19105.85,7.97,May 2022
SEÑORIAL,TRADITIONAL,2022-08-01,12.56,11.74,0.82,21580.02,19257.03,10.76,21601.9,18879.44,12.6,May 2022
SEÑORIAL,TRADITIONAL,2022-09-01,12.99,11.7,1.29,23411.57,19168.68,18.12,23398.37,18978.89,18.89,May 2022
SEÑORIAL,TRADITIONAL,2022-10-01,12.87,11.34,1.53,22992.71,18678.43,18.76,22858.12,18312.18,19.89,May 2022
SEÑORIAL,TRADITIONAL,2022-11-01,12.8,11.1,1.7,22062.47,18905.65,14.31,21777.18,18534.95,14.89,May 2022
SEÑORIAL,TRADITIONAL,2022-12-01,12.82,11.1,1.72,24447.51,19563.61,19.98,24226.4,18993.8,21.6,May 2022
SEÑORIAL,TRADITIONAL,2023-01-01,12.51,10.99,1.52,22884.93,19949.87,12.83,22654.75,19558.7,13.67,May 2022
SEÑORIAL,TRADITIONAL,2023-02-01,12.56,10.25,2.31,22026.43,17815.48,19.12,21655.03,17296.58,20.13,May 2022
SEÑORIAL,TRADITIONAL,2023-03-01,12.78,11.12,1.66,23404.62,20200.85,13.69,22660.82,19804.75,12.6,May 2022
SEÑORIAL,TRADITIONAL,2023-04-01,,10.71,,,19218.01,,,18658.26,,May 2022
SEÑORIAL,TRADITIONAL,2023-05-01,,10.82,,,19636.13,,,19251.1,,May 2022
BIMBO,OT,2022-07-01,6.5,4.58,1.92,2505.72,1577.64,37.04,274.23,233.38,14.9,June 2022
BIMBO,OT,2022-08-01,5.77,4.96,0.81,2143.0,1712.5,20.09,226.64,218.15,3.74,June 2022
BIMBO,OT,2022-09-01,5.51,4.99,0.52,1998.98,1706.94,14.61,209.49,220.25,5.14,June 2022
BIMBO,OT,2022-10-01,5.63,5.29,0.34,2126.02,1813.19,14.71,213.24,203.96,4.35,June 2022
BIMBO,OT,2022-11-01,5.3,4.76,0.54,1959.04,1690.76,13.69,205.86,220.15,6.94,June 2022
BIMBO,OT,2022-12-01,4.52,3.85,0.67,2546.66,1783.84,29.95,243.14,214.92,11.61,June 2022
BIMBO,OT,2023-01-01,4.88,4.19,0.69,2418.09,1834.67,24.13,218.81,227.63,4.03,June 2022
BIMBO,OT,2023-02-01,5.26,5.8,0.54,1934.91,1810.86,6.41,176.74,232.46,31.53,June 2022
BIMBO,OT,2023-03-01,5.88,5.02,0.86,2431.01,1814.99,25.34,247.2,246.94,0.11,June 2022
BIMBO,OT,2023-04-01,,5.05,,,1930.42,,,239.21,,June 2022
BIMBO,OT,2023-05-01,,5.59,,,1842.04,,,255.48,,June 2022
BIMBO,OT,2023-06-01,,5.49,,,1852.71,,,265.05,,June 2022
BIMBO,TRADITIONAL,2022-07-01,3.6,3.25,0.35,5860.3,5323.59,9.16,1537.16,1427.23,7.15,June 2022
BIMBO,TRADITIONAL,2022-08-01,3.71,3.29,0.42,6370.37,5330.42,16.32,1561.1,1395.4,10.61,June 2022
BIMBO,TRADITIONAL,2022-09-01,4.09,3.41,0.68,7364.26,5493.01,25.41,1819.45,1412.09,22.39,June 2022
BIMBO,TRADITIONAL,2022-10-01,4.38,3.33,1.05,7821.65,5373.09,31.3,1871.67,1391.99,25.63,June 2022
BIMBO,TRADITIONAL,2022-11-01,4.24,3.48,0.76,7312.81,5773.93,21.04,1761.87,1465.46,16.82,June 2022
BIMBO,TRADITIONAL,2022-12-01,4.41,3.67,0.74,8405.08,6266.8,25.44,2069.72,1532.22,25.97,June 2022
BIMBO,TRADITIONAL,2023-01-01,3.91,3.4,0.51,7152.07,5980.82,16.38,1782.6,1510.31,15.28,June 2022
BIMBO,TRADITIONAL,2023-02-01,3.96,3.44,0.52,6943.53,5811.48,16.3,1659.8,1460.17,12.03,June 2022
BIMBO,TRADITIONAL,2023-03-01,4.05,3.37,0.68,7427.33,5898.18,20.59,1702.07,1463.57,14.01,June 2022
BIMBO,TRADITIONAL,2023-04-01,,3.52,,,6022.73,,,1520.89,,June 2022
BIMBO,TRADITIONAL,2023-05-01,,3.67,,,6321.78,,,1584.41,,June 2022
BIMBO,TRADITIONAL,2023-06-01,,3.73,,,6573.79,,,1595.58,,June 2022
DIANA,OT,2022-07-01,14.09,15.84,1.75,5437.22,5456.98,0.36,829.47,813.26,1.95,June 2022
DIANA,OT,2022-08-01,14.05,15.83,1.78,5218.81,5466.76,4.75,802.79,812.3,1.18,June 2022
DIANA,OT,2022-09-01,14.05,16.67,2.62,5092.37,5700.66,11.95,781.37,925.43,18.44,June 2022
DIANA,OT,2022-10-01,14.01,16.12,2.11,5293.44,5521.76,4.31,788.03,830.34,5.37,June 2022
DIANA,OT,2022-11-01,13.77,16.21,2.44,5090.03,5761.75,13.2,751.19,856.13,13.97,June 2022
DIANA,OT,2022-12-01,13.43,13.79,0.36,7573.44,6384.41,15.7,1131.6,973.23,13.99,June 2022
DIANA,OT,2023-01-01,13.14,14.72,1.58,6512.47,6448.53,0.98,956.33,965.35,0.94,June 2022
DIANA,OT,2023-02-01,12.76,16.55,3.79,4694.06,5166.95,10.07,691.51,764.34,10.53,June 2022
DIANA,OT,2023-03-01,12.9,16.77,3.87,5337.34,6066.74,13.67,784.77,916.43,16.78,June 2022
DIANA,OT,2023-04-01,,17.01,,,6496.16,,,1002.49,,June 2022
DIANA,OT,2023-05-01,,17.8,,,5870.03,,,885.37,,June 2022
DIANA,OT,2023-06-01,,16.7,,,5636.13,,,868.43,,June 2022
DIANA,TRADITIONAL,2022-07-01,15.2,16.24,1.04,24721.18,26632.23,7.73,25095.01,26901.24,7.2,June 2022
DIANA,TRADITIONAL,2022-08-01,14.41,16.68,2.27,24765.66,27016.78,9.09,24030.35,27289.68,13.56,June 2022
DIANA,TRADITIONAL,2022-09-01,14.79,16.83,2.04,26661.22,27065.7,1.52,25343.43,26797.72,5.74,June 2022
DIANA,TRADITIONAL,2022-10-01,15.03,16.53,1.5,26852.57,26680.13,0.64,25273.47,26680.13,5.57,June 2022
DIANA,TRADITIONAL,2022-11-01,15.32,15.82,0.5,26391.25,26258.72,0.5,25006.1,26258.72,5.01,June 2022
DIANA,TRADITIONAL,2022-12-01,14.72,16.35,1.63,28053.42,27943.77,0.39,26707.01,27395.85,2.58,June 2022
DIANA,TRADITIONAL,2023-01-01,14.47,16.4,1.93,26474.38,28838.08,8.93,24860.86,28272.62,13.72,June 2022
DIANA,TRADITIONAL,2023-02-01,14.32,16.06,1.74,25113.23,27140.71,8.07,23449.88,26608.54,13.47,June 2022
DIANA,TRADITIONAL,2023-03-01,14.19,15.87,1.68,25995.22,27746.73,6.74,24115.64,26679.55,10.63,June 2022
DIANA,TRADITIONAL,2023-04-01,,15.19,,,25962.71,,,24964.14,,June 2022
DIANA,TRADITIONAL,2023-05-01,,15.07,,,25982.5,,,24745.24,,June 2022
DIANA,TRADITIONAL,2023-06-01,,14.8,,,26104.83,,,24627.19,,June 2022
DINANT,OT,2022-07-01,5.01,6.04,1.03,1931.92,2079.89,7.66,215.31,241.57,12.2,June 2022
DINANT,OT,2022-08-01,5.26,5.88,0.62,1952.21,2030.64,4.02,211.32,242.03,14.53,June 2022
DINANT,OT,2022-09-01,5.46,5.81,0.35,1978.81,1986.6,0.39,212.79,232.35,9.19,June 2022
DINANT,OT,2022-10-01,5.38,6.37,0.99,2030.86,2182.47,7.47,221.36,236.71,6.93,June 2022
DINANT,OT,2022-11-01,5.57,5.69,0.12,2058.43,2022.36,1.75,231.17,233.26,0.9,June 2022
DINANT,OT,2022-12-01,4.47,4.82,0.35,2521.52,2230.2,11.55,286.1,264.56,7.53,June 2022
DINANT,OT,2023-01-01,4.79,5.37,0.58,2376.43,2349.98,1.11,259.6,264.34,1.83,June 2022
DINANT,OT,2023-02-01,5.44,6.24,0.8,1999.04,1949.45,2.48,222.37,210.52,5.33,June 2022
DINANT,OT,2023-03-01,5.34,6.03,0.69,2209.97,2180.58,1.33,246.15,245.28,0.35,June 2022
DINANT,OT,2023-04-01,,5.78,,,2208.91,,,249.88,,June 2022
DINANT,OT,2023-05-01,,6.29,,,2073.99,,,235.68,,June 2022
DINANT,OT,2023-06-01,,6.35,,,2142.0,,,244.52,,June 2022
DINANT,TRADITIONAL,2022-07-01,9.1,10.13,1.03,14803.16,16608.81,12.2,11986.47,13726.29,14.51,June 2022
DINANT,TRADITIONAL,2022-08-01,8.98,10.02,1.04,15431.5,16225.73,5.15,12011.17,13635.07,13.52,June 2022
DINANT,TRADITIONAL,2022-09-01,9.32,10.0,0.68,16796.25,16089.08,4.21,12440.13,13407.56,7.78,June 2022
DINANT,TRADITIONAL,2022-10-01,9.07,10.17,1.1,16207.03,16412.13,1.27,11408.82,13676.77,19.88,June 2022
DINANT,TRADITIONAL,2022-11-01,9.72,10.06,0.34,16747.74,16695.1,0.31,11682.43,13912.58,19.09,June 2022
DINANT,TRADITIONAL,2022-12-01,9.3,10.17,0.87,17723.97,17384.03,1.92,12027.07,14366.97,19.46,June 2022
DINANT,TRADITIONAL,2023-01-01,10.26,9.58,0.68,18778.63,16851.8,10.26,12952.95,13927.11,7.52,June 2022
